"sector_id,""sector_nombre"",""variable_id"",""actividad_producto_nombre"",""indicador"",""unidad_de_medida"",""fuente"",""frecuencia_nombre"",""cobertura_nombre"",""alcance_tipo"",""alcance_id"",""alcance_nombre"",""indice_tiempo"",""valor"""
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2022-07-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2022-08-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2022-09-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2022-10-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2022-11-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2022-12-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-01-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-02-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-03-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-04-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-05-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-06-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-07-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-08-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-09-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-10-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-11-01,9.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2023-12-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-01-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-02-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-03-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-04-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-05-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-06-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-07-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""82"",""SANTA FE"",2024-08-01,11.815"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-01-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-02-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-03-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-04-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-05-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-06-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-07-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-08-01,0"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-09-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-10-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-11-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2019-12-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-01-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-02-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-03-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-04-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-05-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-06-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-07-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-08-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-09-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-10-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-11-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2020-12-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-01-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-02-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-03-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-04-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-05-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-06-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-07-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-08-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-09-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-10-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-11-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2021-12-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-01-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-02-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-03-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-04-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-05-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-06-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-07-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-08-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-09-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-10-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-11-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2022-12-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-01-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-02-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-03-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-04-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-05-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-06-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-07-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-08-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-09-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-10-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-11-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2023-12-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-01-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-02-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-03-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-04-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-05-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-06-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-07-01,3"
"25,""Energías alternativas"",439,""Energía biogás"",""Potencia instalada"",""MW"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""90"",""TUCUMAN"",2024-08-01,3"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-01-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-02-01,0.096"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-03-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-04-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-05-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-06-01,0.014"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-07-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-08-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-09-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-10-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-11-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2009-12-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-01-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-02-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-03-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-04-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-05-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-06-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-07-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-08-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-09-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-10-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-11-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2010-12-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-01-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-02-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-03-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-04-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-05-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-06-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-07-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-08-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-09-01,20.441"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-10-01,39.228"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-11-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2011-12-01,0.03"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-01-01,0.206"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-02-01,10.933"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-03-01,0.901"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-04-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-05-01,1.484"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-06-01,0.31"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-07-01,10.803"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-08-01,7.845"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-09-01,3.964"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-10-01,0.977"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-11-01,50.637"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2012-12-01,0"
"25,""Energías alternativas"",440,""Energía biomasa"",""Generación"",""MWh"",""CAMMESA"",""Mensual"",""Nacional"",""PROVINCIA"",""06"",""BUENOS AIRES"",2013-01-01,0.052"
